DISTRICT,CONSTITUENCY,LOCAL AUTHORITY,WARD NO,POLLING STATION,STATION CODE,Busha Joseph Makamba,Chamisa Nelson,Chikanga  Everisto Washington,Dzapasi Melbah ,Gava Peter Mapfumo ,Hlabangana Kwanele,Kasiyamhuru Blessing,Khupe Thokozani,Madhuku Lovemore,Mangoma Elton Steers,Manyika Noah Ngoni,Mapfumo Chiguvare Tonderayi Johannes Timothy,MARIYACHA Violet,Mhambi-Hove Divine,Mnangagwa Emmerson Dambudzo,Moyo Donald Nkosana ,Mteki Bryn Taurai,Mugadza Willard Tawonezvi,Mujuru Joice Teurai Ropa,Munyanduri Tenda Peter,MutinhirI Ambrose,Shumba Kuzozvirava Doniel,Wilson Peter Harry,Total Votes Rejected ,Ballot Paper Unaccounted for,Total Votes Cast,Total Valid Votes Cast
Kwekwe,Silobela,Zibagwe RDC,21,Fatima Primary School,5800ZBG2102 A,3,291,2,0,1,2,0,5,1,0,1,0,0,1,181,1,2,0,0,0,0,1,2,11,0,505,494
Kwekwe,Silobela,Zibagwe RDC,21,Fatima Primary School,5800ZBG2102 B,1,303,0,0,1,0,1,10,1,2,2,0,0,1,195,3,1,2,1,0,1,0,0,9,0,534,525
Kwekwe,Silobela,Zibagwe RDC,21,Khanye Primary School,5800ZBG2103,1,192,0,0,0,0,0,3,0,0,1,0,0,0,86,2,0,0,1,0,0,1,0,8,0,295,287
Kwekwe,Silobela,Zibagwe RDC,21,Dhlamatuli St Mary's Primary School,5800ZBG2104,5,363,5,0,0,0,0,17,2,3,0,1,1,2,177,3,1,4,0,2,0,2,3,17,0,608,591
Kwekwe,Silobela,Zibagwe RDC,21,St. Dominics Primary School,5800ZBG2105,1,401,4,2,4,2,1,8,2,1,0,0,0,4,321,8,2,3,2,1,1,6,4,37,0,815,778
Kwekwe,Silobela,Zibagwe RDC,21,Zvibomvu Primary School,5800ZBG2106,0,153,1,0,3,0,0,2,0,0,1,0,0,0,362,4,0,1,0,1,2,2,0,5,0,537,532
Kwekwe,Silobela,Zibagwe RDC,21,Zvibomvu Secondary School,5800ZBG2107,1,64,2,1,0,2,1,1,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,5,0,201,196
Kwekwe,Silobela,Zibagwe RDC,25,Dambridge Clinic,5800ZBG2501,2,448,4,0,1,9,0,15,0,0,1,0,0,1,179,4,0,4,1,6,1,5,2,20,0,703,683
Kwekwe,Silobela,Zibagwe RDC,25,Ntobe Primary School,5800ZBG2502,2,71,0,0,0,1,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,104,100
Kwekwe,Silobela,Zibagwe RDC,25,Skumbatshokotshe Primary School,5800ZBG2503,3,101,2,0,0,3,1,3,1,0,0,0,0,1,129,1,0,1,0,0,0,2,1,6,0,255,249
Kwekwe,Silobela,Zibagwe RDC,25,St Kizito Primary School,5800ZBG2504,2,333,1,0,1,2,2,18,0,2,1,0,0,1,197,4,1,1,0,1,1,2,2,19,0,591,572
Kwekwe,Silobela,Zibagwe RDC,26,Mtshape Primary School,5800ZBG2601,2,77,0,0,1,2,1,2,1,0,0,0,0,0,222,1,1,4,1,1,1,0,0,11,0,328,317
Kwekwe,Silobela,Zibagwe RDC,26,Mutimutema Secondary School,5800ZBG2602,0,30,1,0,0,6,0,2,0,0,0,0,0,2,235,1,0,1,1,1,0,0,1,7,0,288,281
Kwekwe,Silobela,Zibagwe RDC,26,Sessombi III village 7,5800ZBG2603,1,53,0,0,0,4,1,0,0,0,0,1,1,0,204,1,0,1,1,0,0,0,0,1,0,269,268
Kwekwe,Silobela,Zibagwe RDC,27,Bee Bee Orap Primary School,5800ZBG2701,2,190,2,0,1,0,0,8,1,2,2,0,0,0,199,3,1,2,0,0,2,1,0,10,0,426,416
Kwekwe,Silobela,Zibagwe RDC,27,Kanda Primary School,5800ZBG2702,3,98,3,0,1,0,0,7,0,1,1,0,0,0,184,2,0,1,0,0,0,1,2,2,0,306,304
Kwekwe,Silobela,Zibagwe RDC,27,Rungu Pre-School,5800ZBG2703,3,205,0,0,1,1,3,10,0,0,2,1,2,1,238,3,0,0,0,0,4,1,0,13,0,488,475
Kwekwe,Silobela,Zibagwe RDC,27,Siyapambili Pre-School,5800ZBG2704,1,141,2,0,2,1,0,7,0,0,1,0,0,0,270,1,1,0,1,0,2,2,1,7,0,440,433
Kwekwe,Silobela,Zibagwe RDC,27,St. Xavier Sibangani Primary School,5800ZBG2705,1,193,1,1,2,0,0,2,0,0,0,0,0,2,153,1,0,0,0,0,0,1,0,11,0,368,357
Kwekwe,Silobela,Zibagwe RDC,28,Mazebe Clinic,5800ZBG2801,0,44,0,0,0,0,1,0,0,0,1,0,0,0,109,0,0,1,0,1,0,0,0,5,0,162,157
Kwekwe,Silobela,Zibagwe RDC,28,Nyakwati Primary School,5800ZBG2802,3,165,2,1,3,4,0,13,0,1,0,1,0,0,408,2,0,3,2,2,0,0,0,16,0,626,610
Kwekwe,Silobela,Zibagwe RDC,29,Donsa 1 Business Centre Tent,5800ZBG2901,0,229,3,0,0,0,0,4,0,0,0,0,0,0,78,1,1,0,0,0,1,0,2,5,0,324,319
Kwekwe,Silobela,Zibagwe RDC,29,Donsa 1 Primary School,5800ZBG2902,1,198,2,0,0,2,1,8,0,1,0,0,0,0,102,2,0,1,1,0,2,5,0,6,0,332,326
Kwekwe,Silobela,Zibagwe RDC,29,Donsa Dam Primary School,5800ZBG2903,0,192,1,0,0,4,2,3,0,1,1,0,0,2,201,2,0,0,0,1,0,1,1,7,0,419,412
Kwekwe,Silobela,Zibagwe RDC,33,Gande Primary School,5800ZBG3301,0,147,3,0,1,0,0,9,1,0,1,0,0,2,108,3,0,1,0,1,1,0,1,14,0,293,279
Kwekwe,Silobela,Zibagwe RDC,33,Siyezi Primary School,5800ZBG3302,1,158,0,0,1,0,0,9,0,0,0,1,0,0,174,0,0,0,0,0,1,0,0,24,0,369,345
Kwekwe,Silobela,Zibagwe RDC,33,Makoronga Primary School,5800ZBG3303,2,126,3,0,0,2,1,10,0,0,1,0,0,1,63,3,2,1,0,0,0,2,3,27,0,247,220
Kwekwe,Silobela,Zibagwe RDC,33,Malisa Holy Trinity Primary School,5800ZBG3304,5,301,1,1,0,4,0,15,1,1,1,0,2,0,324,3,0,2,1,3,2,0,2,34,0,703,669
Kwekwe,Zhombe,Zibagwe RDC,6,Bee Mine Primary School,5800ZBG0601,5,137,2,1,1,1,0,4,1,0,0,1,0,1,416,2,1,0,0,0,0,0,1,9,0,583,574
Kwekwe,Zhombe,Zibagwe RDC,6,Commoner Community Hall,5800ZBG0602,3,243,0,0,0,2,1,4,0,0,0,0,0,0,247,1,0,0,1,0,1,0,0,7,0,510,503
Kwekwe,Zhombe,Zibagwe RDC,6,Mzizi Business Centre Tent,5800ZBG0603,1,67,1,0,0,1,0,1,0,0,0,0,0,0,243,0,0,1,0,2,0,0,0,8,0,325,317
Kwekwe,Zhombe,Zibagwe RDC,6,Ngondoma Irrigation scheme,5800ZBG0604,0,71,1,0,1,1,0,2,0,0,0,0,0,0,252,0,0,1,0,1,0,0,0,7,0,337,330
Kwekwe,Zhombe,Zibagwe RDC,6,Samambwa Primary School,5800ZBG0605 A,4,119,1,0,1,1,2,0,0,0,0,0,0,0,316,0,0,0,0,2,0,0,0,5,0,451,446
Kwekwe,Zhombe,Zibagwe RDC,6,Samambwa Primary School,5800ZBG0605 B,1,103,1,0,0,2,0,2,0,0,0,0,0,0,315,1,1,1,0,0,0,1,0,9,0,437,428
Kwekwe,Zhombe,Zibagwe RDC,6,Somapani Primary School,5800ZBG0606,1,76,0,0,0,0,0,2,0,0,0,0,0,3,135,1,0,1,3,0,0,0,0,8,0,230,222
Kwekwe,Zhombe,Zibagwe RDC,7,Kasawe Business Centre Tent,5800ZBG0701,0,91,0,0,0,1,0,1,1,0,1,0,0,0,194,2,0,0,0,0,0,0,0,3,0,294,291
Kwekwe,Zhombe,Zibagwe RDC,7,Kasawi Primary School,5800ZBG0702,0,77,1,0,0,0,1,0,0,0,1,0,0,0,90,1,0,0,1,0,2,0,0,1,0,175,174
Kwekwe,Zhombe,Zibagwe RDC,7,Mangwarangwara Primary School,5800ZBG0703,0,42,0,0,0,0,2,4,0,0,0,0,0,0,94,2,0,0,0,0,0,0,0,3,0,147,144
Kwekwe,Zhombe,Zibagwe RDC,7,Sidakeni Primary School,5800ZBG0704 A,2,263,1,0,0,1,1,7,1,0,0,0,0,1,226,3,1,1,0,1,0,0,0,4,0,513,509
Kwekwe,Zhombe,Zibagwe RDC,7,Sidakeni Primary School,5800ZBG0704 B,6,254,2,0,2,0,0,5,2,0,0,1,0,1,223,0,0,1,1,0,0,1,0,12,0,511,499
Kwekwe,Zhombe,Zibagwe RDC,7,St. Peter's Munyati Primary School,5800ZBG0705,6,280,3,0,0,1,2,1,0,0,0,0,0,1,262,0,0,2,0,1,0,0,1,9,0,569,560
Kwekwe,Zhombe,Zibagwe RDC,8,Bhamara Business Centre Tent,5800ZBG0801,1,110,1,0,0,0,0,3,0,0,0,0,0,3,265,1,0,0,1,0,1,0,0,6,0,392,386
Kwekwe,Zhombe,Zibagwe RDC,8,Empress Mine Community Hall,5800ZBG0802,0,112,2,0,0,1,0,1,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,6,0,210,204
Kwekwe,Zhombe,Zibagwe RDC,8,Mopani Primary School,5800ZBG0803,0,166,0,0,0,0,0,4,0,0,0,0,0,0,104,0,0,1,0,0,0,0,0,0,0,275,275
Kwekwe,Zhombe,Zibagwe RDC,8,Navata Primary School,5800ZBG0804,1,148,5,0,1,1,6,4,1,1,1,0,0,0,365,5,0,2,2,1,1,0,0,1,0,546,545
Kwekwe,Zhombe,Zibagwe RDC,8,Nyaradzo Secondary School,5800ZBG0805,3,173,1,0,0,0,9,4,0,0,0,0,0,0,204,2,1,0,2,0,1,0,0,4,0,404,400
Kwekwe,Zhombe,Zibagwe RDC,8,Totororo Primary School,5800ZBG0806 A,0,164,0,0,1,3,1,3,0,0,0,0,0,1,274,1,0,0,0,0,0,0,2,6,0,456,450
Kwekwe,Zhombe,Zibagwe RDC,8,Totororo Primary School,5800ZBG0806 B,0,185,0,0,0,2,3,1,0,0,1,0,1,0,255,2,0,0,0,2,0,0,0,5,0,457,452
Kwekwe,Zhombe,Zibagwe RDC,9,Bhamala Primary School,5800ZBG0901,1,140,1,0,0,0,0,5,0,0,0,0,0,0,280,2,0,0,0,1,0,0,1,9,0,440,431
Kwekwe,Zhombe,Zibagwe RDC,9,Sengezi Primary School,5800ZBG0902,1,108,2,0,0,2,0,3,0,0,0,0,0,0,156,2,0,0,0,0,0,1,1,8,0,284,276
Kwekwe,Zhombe,Zibagwe RDC,9,Senkwasi Clinic,5800ZBG0903,1,42,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,0,0,0,124,124
Kwekwe,Zhombe,Zibagwe RDC,9,St. Faith Primary School,5800ZBG0904,1,95,0,0,0,0,0,2,0,0,0,0,0,1,172,1,0,0,0,0,0,0,2,5,0,279,274
Kwekwe,Zhombe,Zibagwe RDC,9,St. Paul's Primary School,5800ZBG0905,1,136,0,0,0,0,0,1,0,0,0,0,0,3,255,0,0,0,0,0,0,0,0,4,0,400,396
Kwekwe,Zhombe,Zibagwe RDC,9,St. Peters Roman Catholic Church,5800ZBG0906,2,115,0,1,0,1,0,2,0,0,0,0,1,3,197,1,1,0,1,1,0,1,0,7,0,334,327
Kwekwe,Zhombe,Zibagwe RDC,10,Gomola Clinic,5800ZBG1001,3,170,3,0,0,3,0,6,2,0,0,1,0,0,308,2,1,0,2,1,0,1,1,17,0,521,504
Kwekwe,Zhombe,Zibagwe RDC,10,Joel Sub Office Community Hall,5800ZBG1002,4,348,3,0,0,0,3,2,0,0,0,0,0,0,200,2,1,0,1,0,1,1,0,8,0,574,566
Kwekwe,Zhombe,Zibagwe RDC,10,Somalala Primary School,5800ZBG1003,0,139,1,1,1,1,0,2,0,0,0,0,0,0,96,2,0,1,2,0,0,0,0,5,0,251,246
Kwekwe,Zhombe,Zibagwe RDC,10,St. Andrews Primary School,5800ZBG1004 A,4,164,2,0,0,1,0,2,0,0,0,0,1,0,296,2,0,2,1,0,1,0,1,8,0,485,477
Kwekwe,Zhombe,Zibagwe RDC,10,St. Andrews Primary School,5800ZBG1004 B,0,158,3,0,0,0,1,5,0,0,0,0,0,0,309,2,0,2,2,1,1,0,1,4,0,489,485
Kwekwe,Zhombe,Zibagwe RDC,10,Zhombe Mission Business Centre Tent,5800ZBG1005,2,318,2,0,0,1,3,4,1,0,1,0,0,1,288,2,1,0,0,0,0,1,0,9,0,634,625
Kwekwe,Zhombe,Zibagwe RDC,11,Gomola Primary School,5800ZBG1101,1,109,2,0,0,0,0,4,0,1,0,0,0,1,399,1,0,0,0,0,0,1,2,6,0,527,521
Kwekwe,Zhombe,Zibagwe RDC,11,Gwenzi Primary School,5800ZBG1102,5,224,1,1,2,1,3,7,0,1,1,3,1,0,231,0,0,0,4,2,0,1,2,8,0,498,490
Kwekwe,Zhombe,Zibagwe RDC,11,Siyapambili Primary School,5800ZBG1103,0,202,2,0,1,0,0,14,0,1,2,2,0,0,209,2,0,1,1,1,2,1,1,10,0,452,442
Kwekwe,Zhombe,Zibagwe RDC,11,Somkhaya Pre-School,5800ZBG1104,0,205,0,0,1,1,1,6,0,0,0,0,0,1,81,2,1,1,1,0,0,0,0,4,0,305,301
Kwekwe,Zhombe,Zibagwe RDC,11,Tahwa Business Centre Tent,5800ZBG1105,1,66,0,0,1,2,2,1,0,0,0,0,0,0,204,0,1,0,1,0,1,1,1,4,0,286,282
Kwekwe,Zhombe,Zibagwe RDC,12,Champeni Primary School,5800ZBG1201,3,166,1,0,0,0,4,2,1,0,0,0,0,0,233,0,0,0,1,2,1,0,0,15,0,429,414
Kwekwe,Zhombe,Zibagwe RDC,12,Fafi Primary School,5800ZBG1202,0,123,3,0,1,0,1,4,0,0,0,0,0,0,117,1,0,0,0,0,0,0,0,6,0,256,250
Kwekwe,Zhombe,Zibagwe RDC,12,Makwezi Pre-School,5800ZBG1203,2,155,0,1,1,1,0,2,0,0,0,0,0,0,409,1,0,0,1,2,0,1,0,14,0,590,576
Kwekwe,Zhombe,Zibagwe RDC,12,Fafi Seventh Day Adventist Church Tent,5800ZBG1204,1,71,2,0,0,0,1,4,0,1,0,0,0,0,122,1,0,2,0,0,0,0,0,5,0,210,205
Kwekwe,Zhombe,Zibagwe RDC,12,Vulamatshena Primary School,5800ZBG1205,5,213,4,0,1,0,3,11,0,0,1,1,0,0,166,3,0,2,0,1,0,0,0,19,0,430,411
Kwekwe,Zhombe,Zibagwe RDC,13,Malisa/Zhombe Clinic,5800ZBG1301,0,118,3,0,3,0,1,4,0,0,0,0,0,2,213,1,0,1,0,0,0,0,0,0,0,346,346
Kwekwe,Zhombe,Zibagwe RDC,13,Mavule Primary School,5800ZBG1302,0,123,0,0,0,1,0,3,0,0,0,0,0,0,188,0,0,0,0,0,2,0,0,0,0,317,317
Kwekwe,Zhombe,Zibagwe RDC,13,Mgandani Primary School,5800ZBG1303,0,214,0,1,0,1,2,7,0,0,1,1,0,0,175,0,0,0,0,1,1,0,0,4,0,408,404
Kwekwe,Zhombe,Zibagwe RDC,13,Sikabela Primary School,5800ZBG1304,2,173,5,0,1,3,3,3,1,0,0,1,1,1,218,4,1,1,1,3,2,0,3,6,0,433,427
Kwekwe,Zhombe,Zibagwe RDC,13,St. Judes Primary School,5800ZBG1305,2,163,1,0,1,2,2,1,0,2,2,0,0,3,390,1,1,2,1,1,2,0,0,13,0,590,577
Kwekwe,Zhombe,Zibagwe RDC,14,Mdhluli Business Centre Tent,5800ZBG1401,2,52,0,0,0,1,1,0,0,0,1,1,0,1,368,0,2,0,7,0,0,0,0,12,0,448,436
Kwekwe,Zhombe,Zibagwe RDC,14,Ngigeni Pre-School,5800ZBG1402,2,153,2,0,0,2,0,9,1,0,1,0,0,0,296,2,0,3,3,0,3,0,0,10,0,487,477
Kwekwe,Zhombe,Zibagwe RDC,14,Ntabeni Pre-School,5800ZBG1403,3,82,1,1,1,0,1,0,0,1,0,0,0,1,54,3,0,0,1,0,0,0,0,6,0,155,149
Kwekwe,Zhombe,Zibagwe RDC,14,Ntabeni Primary School,5800ZBG1404,4,140,3,1,3,0,2,5,0,1,1,2,0,0,182,0,0,0,1,1,0,3,0,6,0,355,349
Kwekwe,Zhombe,Zibagwe RDC,14,St.Theresa Nduku Primary School,5800ZBG1405 A,2,137,0,0,1,3,1,12,0,2,1,0,0,1,263,2,2,0,3,0,1,0,0,10,0,441,431
Kwekwe,Zhombe,Zibagwe RDC,14,St.Theresa Nduku Primary School,5800ZBG1405 B,5,130,4,1,1,1,3,13,1,1,1,0,0,0,265,3,2,1,0,1,0,1,1,12,1,447,435
Kwekwe,Zhombe,Zibagwe RDC,14,Zhombe Primary School,5800ZBG1406,0,58,1,0,0,1,0,2,0,0,0,0,0,0,24,0,0,0,3,0,1,0,0,1,0,91,90
Kwekwe,Zhombe,Zibagwe RDC,16,Dendera Primary School,5800ZBG1601,4,106,1,0,1,2,0,9,0,1,1,0,0,0,208,0,0,1,1,0,0,0,3,28,0,366,338
Kwekwe,Zhombe,Zibagwe RDC,16,Mangwizi Primary School,5800ZBG1602,2,64,2,2,0,0,1,4,0,0,0,0,0,0,252,1,0,0,0,0,1,0,1,4,0,334,330
Kwekwe,Zhombe,Zibagwe RDC,16,Santa Maria Primary School,5800ZBG1603,2,134,1,0,0,2,2,2,0,0,1,0,0,0,227,2,0,2,0,1,2,1,0,7,0,386,379
Kwekwe,Zhombe,Zibagwe RDC,16,Nhengure Primary School,5800ZBG1604,6,172,1,0,0,2,7,8,0,1,0,0,1,1,216,2,1,3,1,0,0,1,0,13,0,436,423
Kwekwe,Zhombe,Zibagwe RDC,16,Tombankala St Johns Primary School,5800ZBG1605,2,175,5,0,0,1,1,8,0,1,0,0,0,0,91,0,0,1,0,1,0,1,1,5,0,293,288
Kwekwe,Zhombe,Zibagwe RDC,32,Donjani Clinic,5800ZBG3201,0,190,1,0,0,0,1,2,1,0,0,1,0,0,406,2,0,1,0,1,0,1,0,10,0,617,607
Kwekwe,Zhombe,Zibagwe RDC,32,Donjani Primary School,5800ZBG3202,0,59,0,0,0,1,3,1,0,0,0,0,0,0,192,1,0,0,0,0,0,0,0,2,0,259,257
Kwekwe,Zhombe,Zibagwe RDC,32,Donjani Secondary School,5800ZBG3203,1,140,2,0,0,1,4,3,0,0,0,0,0,0,265,0,1,0,1,1,0,0,0,4,0,423,419
Mberengwa,Mberengwa East,Mberengwa RDC,3,Chemimwe Secondary School,0300MBG0301,4,210,6,0,2,1,1,4,2,0,0,0,0,1,505,4,0,1,11,0,1,3,2,14,0,772,758
Mberengwa,Mberengwa East,Mberengwa RDC,3,Chibvumba Primary School,0300MBG0302,2,71,1,0,0,0,0,2,1,0,0,0,0,0,135,0,0,0,7,0,0,0,0,4,0,223,219
Mberengwa,Mberengwa East,Mberengwa RDC,3,Goredema Business Centre Tent,0300MBG0303,1,88,0,0,0,0,0,1,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,2,0,180,178
Mberengwa,Mberengwa East,Mberengwa RDC,3,Mberevete Business Centre Tent,0300MBG0304,0,50,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,2,0,0,0,0,1,0,144,143
Mberengwa,Mberengwa East,Mberengwa RDC,3,Mbirashava Primary School,0300MBG0305,3,75,0,0,0,0,0,3,0,0,0,0,0,0,309,3,0,0,0,1,0,0,0,5,0,399,394
Mberengwa,Mberengwa East,Mberengwa RDC,3,Svita Primary School,0300MBG0306,3,90,2,0,0,0,0,2,0,0,0,0,0,1,135,2,0,1,1,1,1,0,1,6,0,246,240
Mberengwa,Mberengwa East,Mberengwa RDC,3,Svita Secondary School,0300MBG0307,1,139,1,0,3,2,1,3,1,0,0,0,0,0,198,2,0,0,4,0,0,0,2,8,0,365,357
Mberengwa,Mberengwa East,Mberengwa RDC,4,Buchwa Mine Tent,0300MBG0401,0,273,0,1,1,2,0,6,0,0,0,0,0,0,197,4,0,0,1,0,0,0,0,9,0,494,485
Mberengwa,Mberengwa East,Mberengwa RDC,4,Ingezi Primary School,0300MBG0402,1,161,3,0,0,0,0,2,0,0,1,1,0,0,370,2,0,0,8,2,0,0,0,11,0,562,551
Mberengwa,Mberengwa East,Mberengwa RDC,4,Mahindi Primary School,0300MBG0403,5,156,0,0,0,0,2,1,0,0,0,0,0,0,197,4,0,1,12,0,0,0,0,7,0,385,378
Mberengwa,Mberengwa East,Mberengwa RDC,4,Vuhwa Primary School,0300MBG0404,2,136,2,0,1,0,0,4,1,0,0,1,1,1,295,2,1,2,8,0,0,0,0,8,0,465,457
Mberengwa,Mberengwa East,Mberengwa RDC,4,Zvomukonde Secondary School,0300MBG0405,1,173,0,1,0,0,0,3,0,0,0,0,0,0,298,1,1,1,4,0,1,0,0,4,0,488,484
Mberengwa,Mberengwa East,Mberengwa RDC,5,Muponjane Primary School,0300MBG0501,1,124,1,0,0,0,0,1,0,0,0,0,0,1,351,0,0,3,2,0,0,0,1,4,0,489,485
Mberengwa,Mberengwa East,Mberengwa RDC,5,Murerezi Secondary School,0300MBG0502,1,142,0,0,0,0,0,0,0,0,0,0,0,1,214,0,0,0,3,0,0,0,0,4,0,365,361
Mberengwa,Mberengwa East,Mberengwa RDC,5,Nhenga Primary School,0300MBG0503,2,60,0,0,0,0,0,1,0,0,0,0,0,1,334,0,1,1,3,0,0,1,0,11,0,415,404
Mberengwa,Mberengwa East,Mberengwa RDC,5,Runde Primary School,0300MBG0504,0,67,0,0,0,2,0,0,0,1,0,0,0,0,452,2,0,0,1,0,0,0,0,8,0,533,525
Mberengwa,Mberengwa East,Mberengwa RDC,5,Supwi Primary School,0300MBG0505,3,171,1,0,1,1,0,8,2,0,0,0,0,0,440,7,0,0,7,1,0,0,1,14,0,657,643
Mberengwa,Mberengwa East,Mberengwa RDC,6,Chiwara Primary School,0300MBG0601,2,74,1,0,1,3,2,2,0,0,0,0,0,2,496,2,0,0,3,0,1,0,1,4,0,594,590
Mberengwa,Mberengwa East,Mberengwa RDC,6,Gomututu Primary School,0300MBG0602,1,83,4,1,2,1,1,4,1,1,1,0,0,0,280,2,0,1,0,0,0,0,0,3,0,386,383
Mberengwa,Mberengwa East,Mberengwa RDC,6,Mahombe Primary School,0300MBG0603,5,118,2,1,2,1,5,9,0,0,0,0,0,2,233,0,0,1,10,3,0,1,0,5,0,398,393
Mberengwa,Mberengwa East,Mberengwa RDC,6,Masvingo Primary School,0300MBG0604,1,70,2,1,0,1,1,2,0,0,0,0,0,1,336,0,0,0,3,0,0,1,0,3,0,422,419
Mberengwa,Mberengwa East,Mberengwa RDC,6,Mbuyanehanda Secondary School,0300MBG0605,3,136,1,0,0,0,1,2,0,1,0,0,0,1,622,4,1,0,2,0,0,1,0,9,0,784,775
Mberengwa,Mberengwa East,Mberengwa RDC,7,Chipinda Primary School,0300MBG0701,2,79,0,0,1,0,2,3,1,0,0,0,0,1,291,4,0,0,5,0,0,0,0,6,0,395,389
Mberengwa,Mberengwa East,Mberengwa RDC,7,Mataruse Secondary School,0300MBG0702,3,90,2,0,0,0,0,0,0,0,0,0,1,0,207,2,1,0,2,0,0,0,0,10,0,318,308
Mberengwa,Mberengwa East,Mberengwa RDC,7,Museve Business Centre Tent,0300MBG0703,3,88,1,0,0,1,0,2,0,0,0,0,0,1,285,1,0,0,1,1,0,0,0,6,0,390,384
Mberengwa,Mberengwa East,Mberengwa RDC,7,Rufura Business Centre Tent,0300MBG0704,0,43,1,0,0,0,0,2,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,1,0,195,194
Mberengwa,Mberengwa East,Mberengwa RDC,7,Zion Church Tent,0300MBG0705,0,25,0,0,1,1,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,2,0,118,116
Mberengwa,Mberengwa East,Mberengwa RDC,8,Chomunyaka Primary School,0300MBG0801,2,71,0,1,1,0,1,2,0,0,0,0,0,0,242,2,0,2,0,3,0,0,1,6,0,334,328
Mberengwa,Mberengwa East,Mberengwa RDC,8,Mapunya Primary School,0300MBG0802,3,30,1,1,0,0,0,1,0,0,0,1,0,0,235,0,0,0,1,0,0,0,1,7,0,281,274
Mberengwa,Mberengwa East,Mberengwa RDC,8,Mwembe Primary School,0300MBG0803,1,80,2,0,0,1,0,2,0,0,0,0,0,0,244,0,0,0,2,0,0,0,0,6,0,338,332
Mberengwa,Mberengwa East,Mberengwa RDC,8,Ruuraugwi Primary School,0300MBG0804,1,69,1,0,1,0,1,1,0,1,0,0,0,0,345,0,0,0,3,0,0,0,0,5,0,428,423
Mberengwa,Mberengwa East,Mberengwa RDC,8,Vutsanana Secondary School,0300MBG0805,1,51,3,0,1,2,0,1,0,0,0,0,0,0,172,1,0,0,0,0,0,0,0,4,0,236,232
Mberengwa,Mberengwa East,Mberengwa RDC,20,Batanai Primary School,0300MBG2001,1,69,2,0,0,1,0,2,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,1,0,209,208
Mberengwa,Mberengwa East,Mberengwa RDC,20,Bayayi Secondary School,0300MBG2002,0,44,0,0,0,1,0,1,0,0,0,0,0,0,172,1,0,0,0,1,0,0,2,4,0,226,222
Mberengwa,Mberengwa East,Mberengwa RDC,20,Jena Primary School,0300MBG2003,1,31,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,2,0,0,0,0,1,0,159,158
Mberengwa,Mberengwa East,Mberengwa RDC,20,Ngungumbane Business Centre Tent,0300MBG2004,1,120,0,0,0,1,1,7,0,0,0,0,0,0,162,1,0,2,0,0,0,0,0,4,0,299,295
Mberengwa,Mberengwa East,Mberengwa RDC,20,Ngungumbane Primary School,0300MBG2005,0,39,1,0,1,1,0,2,0,1,0,0,0,0,129,0,0,0,0,0,0,0,0,3,0,177,174
Mberengwa,Mberengwa North,Mberengwa RDC,1,Shauro Primary School,0300MBG0101,3,76,3,0,1,2,2,1,0,0,0,0,0,0,665,1,0,0,5,1,0,0,0,17,0,777,760
Mberengwa,Mberengwa North,Mberengwa RDC,1,Shauro Business Centre Tent,0300MBG0102,2,56,2,0,0,3,0,2,0,1,0,0,0,0,401,1,0,0,1,0,2,0,0,6,0,477,471
Mberengwa,Mberengwa North,Mberengwa RDC,1,Zion Church Tent,0300MBG0103,1,3,1,0,0,1,0,0,0,1,0,0,0,0,137,0,0,0,0,0,0,0,0,2,0,146,144
Mberengwa,Mberengwa North,Mberengwa RDC,1,Zvikombe Primary School,0300MBG0104,3,37,3,0,0,1,1,2,0,0,1,0,1,2,364,3,0,0,2,0,1,0,1,17,0,439,422
Mberengwa,Mberengwa North,Mberengwa RDC,2,Chomubhobho Business Centre Tent A,0300MBG0201 A,5,10,2,0,0,1,0,0,0,0,0,0,0,0,454,1,0,1,1,0,0,0,0,5,0,480,475
Mberengwa,Mberengwa North,Mberengwa RDC,2,Chomubhobho Business Centre Tent B,0300MBG0201 B,1,17,1,0,0,0,0,1,0,0,0,0,0,0,454,1,1,0,1,2,0,0,0,4,0,483,479
Mberengwa,Mberengwa North,Mberengwa RDC,2,Ivhukuvanhu Primary School,0300MBG0202,2,10,0,0,0,0,0,1,0,0,0,0,0,0,733,0,0,0,0,1,0,0,0,7,0,754,747
Mberengwa,Mberengwa North,Mberengwa RDC,2,Mberengwa Primary School A,0300MBG0203 A,0,148,1,1,0,1,0,1,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,11,0,604,593
Mberengwa,Mberengwa North,Mberengwa RDC,2,Mberengwa Primary School B,0300MBG0203 B,0,160,1,1,0,1,0,0,0,0,0,0,0,2,416,0,0,0,0,0,0,0,0,7,0,588,581
